                   Cluster_ID,Team,Deployment,Chart Name,CPU Used,Memory Used (GB),Storage Used (GB),CPU Allocated,Memory Allocated (GB),Storage Allocated (GB),deployment_count
98,DE,3,Openebs,19000,26.91,560,153000,230,3056,4
98,DE,3,Scylladb,15000,32.78,437,153000,230,3056,3
98,DE,3,Kafka,33000,42.03,228,153000,230,3056,1
98,DE,3,Minio,10000,17.17,211,153000,230,3056,8
98,DE,3,Postgresql,10000,13.54,440,153000,230,3056,5
98,DE,4,Mongodb,14000,34.92,305,153000,230,3056,5
98,DE,4,Openebs,9000,35.63,247,153000,230,3056,7
98,DE,4,Scylladb,10000,34.24,162,153000,230,3056,3
98,DE,4,Kafka,17000,14.03,345,153000,230,3056,8
98,DE,4,Minio,22000,11.52,345,153000,230,3056,2
98,DE,4,Postgresql,19000,20.93,433,153000,230,3056,9
98,DE,5,Mongodb,11000,14.07,381,153000,230,3056,9
98,DE,5,Openebs,14000,16.4,397,153000,230,3056,7
98,DE,5,Scylladb,16000,24.39,419,153000,230,3056,5
98,DE,5,Kafka,10000,27.64,182,153000,230,3056,7
98,DE,5,Minio,18000,33.07,383,153000,230,3056,10
98,DE,5,Postgresql,21000,23.73,361,153000,230,3056,9
98,DE,6,Mongodb,11000,23.12,482,153000,230,3056,7
98,DE,6,Openebs,26000,34.35,323,153000,230,3056,7
98,DE,6,Scylladb,14000,17.28,166,153000,230,3056,3
98,DE,6,Kafka,9000,16.52,264,153000,230,3056,7
98,DE,6,Minio,24000,12.7,323,153000,230,3056,5
98,DE,6,Postgresql,19000,36.34,363,153000,230,3056,10
99,BI,1,Metabase,2000,28.93,144,49000,169,1176,6
99,BI,1,Dremio,6000,14.86,138,49000,169,1176,1
99,BI,1,Airflow,4000,20.75,134,49000,169,1176,6
99,BI,1,Trino,6000,10.63,90,49000,169,1176,10
99,BI,1,Superset,6000,18.33,167,49000,169,1176,7
99,BI,1,Prometheus,4000,22.19,114,49000,169,1176,7
99,BI,2,Metabase,4000,8,73,49000,169,1176,8
99,BI,2,Dremio,6000,17.8,158,49000,169,1176,8
99,BI,2,Airflow,2000,26.43,109,49000,169,1176,6
99,BI,2,Trino,5000,26.58,132,49000,169,1176,1
99,BI,2,Superset,6000,12.32,143,49000,169,1176,6
99,BI,2,Prometheus,6000,15.67,160,49000,169,1176,8
99,BI,3,Metabase,5000,17.07,110,49000,169,1176,9
99,BI,3,Dremio,5000,24.09,151,49000,169,1176,3
99,BI,3,Airflow,3000,22.87,93,49000,169,1176,10
99,BI,3,Trino,6000,14.73,154,49000,169,1176,4
99,BI,3,Superset,4000,9.85,152,49000,169,1176,2
99,BI,3,Prometheus,6000,23.47,138,49000,169,1176,4
99,BI,4,Metabase,5000,9.24,68,49000,169,1176,4
99,BI,4,Dremio,5000,24.65,120,49000,169,1176,4
99,BI,4,Airflow,3000,23.54,196,49000,169,1176,6
99,BI,4,Trino,5000,20.42,125,49000,169,1176,2
99,BI,4,Superset,5000,18.94,174,49000,169,1176,3
99,BI,4,Prometheus,4000,8.99,92,49000,169,1176,3
99,BI,5,Metabase,7000,14.69,159,49000,169,1176,6
99,BI,5,Dremio,5000,21.25,115,49000,169,1176,7
99,BI,5,Airflow,2000,13.15,177,49000,169,1176,1
99,BI,5,Trino,2000,18.66,152,49000,169,1176,7
99,BI,5,Superset,7000,20.97,65,49000,169,1176,10
99,BI,5,Prometheus,6000,22.23,146,49000,169,1176,1
99,BI,6,Metabase,4000,24.39,157,49000,169,1176,3
99,BI,6,Dremio,5000,10.67,126,49000,169,1176,6
99,BI,6,Airflow,4000,18.09,147,49000,169,1176,2
99,BI,6,Trino,6000,15.84,162,49000,169,1176,1
99,BI,6,Superset,3000,14.84,145,49000,169,1176,3
99,BI,6,Prometheus,6000,24.35,63,49000,169,1176,4
100,BI,1,Metabase,10000,38.88,330,115000,495,3882,1
100,BI,1,Prometheus,8000,31.46,253,115000,495,3882,6
100,BI,1,Trino,12000,64.37,408,115000,495,3882,9
100,BI,1,Dremio,11000,55.64,228,115000,495,3882,3
100,BI,1,Tableau server,7000,24.23,677,115000,495,3882,2
100,BI,1,Superset,9000,51.44,449,115000,495,3882,5
100,BI,1,Airflow,11000,37.35,316,115000,495,3882,3
100,BI,2,Metabase,6000,50.97,304,115000,495,3882,8
100,BI,2,Prometheus,4000,52.91,254,115000,495,3882,7
100,BI,2,Trino,16000,26.72,309,115000,495,3882,3
100,BI,2,Dremio,9000,45.68,671,115000,495,3882,7
100,BI,2,Tableau server,9000,39.14,424,115000,495,3882,10
100,BI,2,Superset,13000,43.24,263,115000,495,3882,1
100,BI,2,Airflow,12000,50.74,412,115000,495,3882,3
100,BI,3,Metabase,8000,47.52,422,115000,495,3882,6
100,BI,3,Prometheus,6000,63.57,395,115000,495,3882,10
100,BI,3,Trino,5000,74.18,273,115000,495,3882,10
100,BI,3,Dremio,12000,42.7,505,115000,495,3882,10
100,BI,3,Tableau server,15000,60.7,218,115000,495,3882,1
100,BI,3,Superset,13000,24.07,388,115000,495,3882,5
100,BI,3,Airflow,13000,25.54,317,115000,495,3882,6
100,BI,4,Metabase,8000,34.57,420,115000,495,3882,9
100,BI,4,Prometheus,10000,39.14,601,115000,495,3882,6
100,BI,4,Trino,6000,40.87,219,115000,495,3882,6
100,BI,4,Dremio,10000,31.83,461,115000,495,3882,6
100,BI,4,Tableau server,13000,55.18,411,115000,495,3882,7
100,BI,4,Superset,10000,56.85,237,115000,495,3882,6
100,BI,4,Airflow,12000,43.47,259,115000,495,3882,4
100,BI,5,Metabase,11000,25.25,226,115000,495,3882,6
100,BI,5,Prometheus,12000,41.43,294,115000,495,3882,6
100,BI,5,Trino,6000,29.02,478,115000,495,3882,4
100,BI,5,Dremio,13000,68.92,395,115000,495,3882,9
100,BI,5,Tableau server,10000,48.65,436,115000,495,3882,9
100,BI,5,Superset,4000,28.8,295,115000,495,3882,8
100,BI,5,Airflow,11000,58.63,312,115000,495,3882,6
100,BI,6,Metabase,11000,28.52,307,115000,495,3882,7
100,BI,6,Prometheus,10000,28.32,337,115000,495,3882,2
100,BI,6,Trino,4000,58.1,514,115000,495,3882,9
100,BI,6,Dremio,6000,46.14,456,115000,495,3882,1
100,BI,6,Tableau server,14000,71.63,158,115000,495,3882,10
100,BI,6,Superset,12000,29.94,467,115000,495,3882,10
100,BI,6,Airflow,9000,63.05,256,115000,495,3882,3
101,SRE,1,Loki,7000,13.48,546,128000,152,3343,5
101,SRE,1,Grafana,11000,8.17,242,128000,152,3343,1
101,SRE,1,Elasticsearch,9000,17.2,159,128000,152,3343,9
101,SRE,1,Opentelemetry,5000,17.98,270,128000,152,3343,2
101,SRE,1,Fluentd,18000,12.21,313,128000,152,3343,4
101,SRE,1,Nginx ingress,13000,10.02,164,128000,152,3343,2
101,SRE,1,Victoriametrics,20000,16.61,386,128000,152,3343,4
101,SRE,2,Loki,11000,21.18,378,128000,152,3343,3
101,SRE,2,Grafana,6000,12.37,336,128000,152,3343,3
101,SRE,2,Elasticsearch,6000,7.36,356,128000,152,3343,2
101,SRE,2,Opentelemetry,12000,15.98,401,128000,152,3343,4
101,SRE,2,Fluentd,20000,11.49,158,128000,152,3343,2
101,SRE,2,Nginx ingress,14000,17.69,293,128000,152,3343,3
101,SRE,2,Victoriametrics,8000,8.57,388,128000,152,3343,5
101,SRE,3,Loki,10000,8.12,262,128000,152,3343,10
101,SRE,3,Grafana,9000,10.37,247,128000,152,3343,7
101,SRE,3,Elasticsearch,8000,26.54,282,128000,152,3343,2
101,SRE,3,Opentelemetry,14000,11.52,415,128000,152,3343,10
101,SRE,3,Fluentd,12000,18.05,264,128000,152,3343,7
101,SRE,3,Nginx ingress,15000,8.84,419,128000,152,3343,9
101,SRE,3,Victoriametrics,8000,8.61,270,128000,152,3343,6
101,SRE,4,Loki,17000,10.71,460,128000,152,3343,5
101,SRE,4,Grafana,12000,16.62,417,128000,152,3343,10
101,SRE,4,Elasticsearch,5000,11.62,147,128000,152,3343,9
101,SRE,4,Opentelemetry,11000,20.49,389,128000,152,3343,6
101,SRE,4,Fluentd,15000,15.46,191,128000,152,3343,9
101,SRE,4,Nginx ingress,7000,13.36,278,128000,152,3343,6
101,SRE,4,Victoriametrics,16000,6.57,356,128000,152,3343,9
101,SRE,5,Loki,8000,10.22,406,128000,152,3343,8
101,SRE,5,Grafana,16000,9.68,485,128000,152,3343,3
101,SRE,5,Elasticsearch,7000,16.82,218,128000,152,3343,1
101,SRE,5,Opentelemetry,7000,18.14,224,128000,152,3343,5
101,SRE,5,Fluentd,16000,13.14,234,128000,152,3343,5
101,SRE,5,Nginx ingress,11000,17.59,286,128000,152,3343,4
101,SRE,5,Victoriametrics,14000,16.15,243,128000,152,3343,1
101,SRE,6,Loki,14000,21.51,153,128000,152,3343,2
101,SRE,6,Grafana,14000,11.31,196,128000,152,3343,5
101,SRE,6,Elasticsearch,13000,9.1,265,128000,152,3343,3
101,SRE,6,Opentelemetry,11000,17.53,377,128000,152,3343,2
101,SRE,6,Fluentd,15000,14.65,476,128000,152,3343,6
101,SRE,6,Nginx ingress,6000,7.4,531,128000,152,3343,10
101,SRE,6,Victoriametrics,10000,19.11,247,128000,152,3343,5
102,SRE,1,Elasticsearch,38000,28.55,468,375000,239,4544,8
102,SRE,1,Nginx ingress,29000,55.25,796,375000,239,4544,10
102,SRE,1,Thanos,29000,24.39,301,375000,239,4544,9
102,SRE,1,Grafana,78000,33.74,794,375000,239,4544,8
102,SRE,1,Opentelemetry,84000,20.33,725,375000,239,4544,8
102,SRE,2,Elasticsearch,62000,20.31,335,375000,239,4544,5
102,SRE,2,Nginx ingress,24000,26.65,338,375000,239,4544,10
102,SRE,2,Thanos,52000,21.7,821,375000,239,4544,1
102,SRE,2,Grafana,42000,24.24,836,375000,239,4544,3
102,SRE,2,Opentelemetry,57000,61.36,676,375000,239,4544,6
102,SRE,3,Elasticsearch,47000,13.18,822,375000,239,4544,10
102,SRE,3,Nginx ingress,53000,41.5,406,375000,239,4544,2
102,SRE,3,Thanos,42000,24.5,571,375000,239,4544,10
102,SRE,3,Grafana,39000,33.81,793,375000,239,4544,8
102,SRE,3,Opentelemetry,70000,39.44,347,375000,239,4544,5
102,SRE,4,Elasticsearch,30000,18.88,655,375000,239,4544,2
102,SRE,4,Nginx ingress,75000,33.76,469,375000,239,4544,4
102,SRE,4,Thanos,43000,35.87,608,375000,239,4544,10
102,SRE,4,Grafana,29000,35.34,427,375000,239,4544,4
102,SRE,4,Opentelemetry,75000,19.88,839,375000,239,4544,3
102,SRE,5,Elasticsearch,26000,37.23,759,375000,239,4544,6
102,SRE,5,Nginx ingress,29000,26.02,921,375000,239,4544,6
102,SRE,5,Thanos,62000,30.5,713,375000,239,4544,2
102,SRE,5,Grafana,60000,39.29,317,375000,239,4544,7
102,SRE,5,Opentelemetry,81000,31.93,390,375000,239,4544,6
102,SRE,6,Elasticsearch,35000,38.64,690,375000,239,4544,5
102,SRE,6,Nginx ingress,59000,43.16,723,375000,239,4544,9
102,SRE,6,Thanos,67000,24.77,554,375000,239,4544,3
102,SRE,6,Grafana,35000,15.14,665,375000,239,4544,5
102,SRE,6,Opentelemetry,50000,37.48,260,375000,239,4544,8
103,Devops,1,Ambassador,8000,25.34,116,96000,385,1452,3
103,Devops,1,Spinnaker,7000,34.94,129,96000,385,1452,4
103,Devops,1,Kong,3000,32.86,167,96000,385,1452,6
103,Devops,1,Kubernetes dashboard,9000,11.95,91,96000,385,1452,1
103,Devops,1,Tekton,6000,19.52,91,96000,385,1452,4
103,Devops,1,Argocd,3000,41.23,95,96000,385,1452,10
103,Devops,1,Drone,9000,41.82,107,96000,385,1452,4
103,Devops,1,Harbor,9000,26.23,52,96000,385,1452,6
103,Devops,1,Gitlab runner,5000,14.62,128,96000,385,1452,3
103,Devops,2,Ambassador,7000,32.88,127,96000,385,1452,2
103,Devops,2,Spinnaker,9000,33.39,139,96000,385,1452,5
103,Devops,2,Kong,8000,34.64,87,96000,385,1452,8
103,Devops,2,Kubernetes dashboard,6000,14.61,52,96000,385,1452,8
103,Devops,2,Tekton,4000,27.15,81,96000,385,1452,2
103,Devops,2,Argocd,3000,28.74,134,96000,385,1452,4
103,Devops,2,Drone,6000,22.9,102,96000,385,1452,10
103,Devops,2,Harbor,6000,28.21,140,96000,385,1452,1
103,Devops,2,Gitlab runner,7000,14.88,72,96000,385,1452,8
103,Devops,3,Ambassador,6000,27.25,91,96000,385,1452,6
103,Devops,3,Spinnaker,8000,19.66,104,96000,385,1452,4
103,Devops,3,Kong,7000,17.02,99,96000,385,1452,7
103,Devops,3,Kubernetes dashboard,8000,30.72,111,96000,385,1452,9
103,Devops,3,Tekton,7000,30.12,158,96000,385,1452,5
103,Devops,3,Argocd,8000,17.05,48,96000,385,1452,2
103,Devops,3,Drone,5000,47.53,155,96000,385,1452,9
103,Devops,3,Harbor,8000,24.03,102,96000,385,1452,7
103,Devops,3,Gitlab runner,4000,19.54,144,96000,385,1452,5
103,Devops,4,Ambassador,7000,22.5,92,96000,385,1452,2
103,Devops,4,Spinnaker,5000,20.06,112,96000,385,1452,3
103,Devops,4,Kong,8000,26.69,94,96000,385,1452,1
103,Devops,4,Kubernetes dashboard,10000,37.72,142,96000,385,1452,4
103,Devops,4,Tekton,4000,27.18,53,96000,385,1452,6
103,Devops,4,Argocd,6000,20.05,145,96000,385,1452,5
103,Devops,4,Drone,5000,36.01,107,96000,385,1452,7
103,Devops,4,Harbor,6000,16.09,73,96000,385,1452,5
103,Devops,4,Gitlab runner,7000,30.51,140,96000,385,1452,3
103,Devops,5,Ambassador,2000,9.78,85,96000,385,1452,9
103,Devops,5,Spinnaker,8000,26.17,185,96000,385,1452,5
103,Devops,5,Kong,6000,26.51,150,96000,385,1452,3
103,Devops,5,Kubernetes dashboard,8000,28.44,145,96000,385,1452,4
103,Devops,5,Tekton,8000,22.42,80,96000,385,1452,3
103,Devops,5,Argocd,5000,31.05,104,96000,385,1452,4
103,Devops,5,Drone,4000,28.06,64,96000,385,1452,8
103,Devops,5,Harbor,7000,30.9,65,96000,385,1452,8
103,Devops,5,Gitlab runner,9000,28.32,131,96000,385,1452,4
103,Devops,6,Ambassador,4000,13.24,85,96000,385,1452,7
103,Devops,6,Spinnaker,4000,38.84,79,96000,385,1452,9
103,Devops,6,Kong,6000,18.86,74,96000,385,1452,10
103,Devops,6,Kubernetes dashboard,4000,34.52,77,96000,385,1452,1
103,Devops,6,Tekton,6000,33.07,141,96000,385,1452,3
103,Devops,6,Argocd,5000,21.27,138,96000,385,1452,2
103,Devops,6,Drone,5000,26.21,80,96000,385,1452,3
103,Devops,6,Harbor,14000,23.66,128,96000,385,1452,6
103,Devops,6,Gitlab runner,8000,48.76,96,96000,385,1452,6
104,Devops,1,Consul,29000,71.84,899,312000,521,5936,6
104,Devops,1,Fluxcd,42000,58.92,678,312000,521,5936,9
104,Devops,1,Tekton,36000,68.36,622,312000,521,5936,3
104,Devops,1,Jenkins,52000,80.29,628,312000,521,5936,2
104,Devops,1,Ambassador,56000,76.01,976,312000,521,5936,6
104,Devops,2,Consul,57000,36.05,704,312000,521,5936,5
104,Devops,2,Fluxcd,40000,90.71,1044,312000,521,5936,10
104,Devops,2,Tekton,45000,89.34,409,312000,521,5936,6
104,Devops,2,Jenkins,45000,47.75,997,312000,521,5936,3
104,Devops,2,Ambassador,15000,75.3,561,312000,521,5936,4
104,Devops,3,Consul,23000,103.91,968,312000,521,5936,3
104,Devops,3,Fluxcd,21000,39.79,568,312000,521,5936,2
104,Devops,3,Tekton,42000,52.55,735,312000,521,5936,4
104,Devops,3,Jenkins,31000,91.6,1021,312000,521,5936,10
104,Devops,3,Ambassador,76000,27.33,622,312000,521,5936,2
104,Devops,4,Consul,33000,86.31,964,312000,521,5936,4
104,Devops,4,Fluxcd,30000,114.52,845,312000,521,5936,2
104,Devops,4,Tekton,40000,56.53,651,312000,521,5936,5
104,Devops,4,Jenkins,59000,53.4,760,312000,521,5936,8
104,Devops,4,Ambassador,23000,45.2,852,312000,521,5936,5
104,Devops,5,Consul,24000,55.99,1221,312000,521,5936,9
104,Devops,5,Fluxcd,64000,73.02,762,312000,521,5936,4
104,Devops,5,Tekton,32000,81.22,747,312000,521,5936,2
104,Devops,5,Jenkins,34000,37.71,461,312000,521,5936,1
104,Devops,5,Ambassador,34000,69.87,429,312000,521,5936,9
104,Devops,6,Consul,47000,98.41,972,312000,521,5936,9
104,Devops,6,Fluxcd,31000,52.16,531,312000,521,5936,6
104,Devops,6,Tekton,29000,34.52,701,312000,521,5936,3
104,Devops,6,Jenkins,49000,80.13,928,312000,521,5936,7
104,Devops,6,Ambassador,56000,47.62,861,312000,521,5936,7
105,Security,1,Traefik,2000,28.65,136,56000,215,1614,7
105,Security,1,Opa gatekeeper,5000,23.08,97,56000,215,1614,1
105,Security,1,Vault,7000,12.16,103,56000,215,1614,1
105,Security,1,Anchore,4000,11.5,169,56000,215,1614,2
105,Security,1,Cert-manager,3000,17.65,198,56000,215,1614,6
105,Security,1,Trivy,2000,27.49,115,56000,215,1614,7
105,Security,1,Kyverno,5000,14.84,107,56000,215,1614,4
105,Security,1,Falco,5000,13.15,164,56000,215,1614,3
105,Security,2,Traefik,5000,13.22,114,56000,215,1614,6
105,Security,2,Opa gatekeeper,4000,16.88,162,56000,215,1614,4
105,Security,2,Vault,4000,21.42,152,56000,215,1614,3
105,Security,2,Anchore,3000,19.28,133,56000,215,1614,10
105,Security,2,Cert-manager,5000,29.49,100,56000,215,1614,5
105,Security,2,Trivy,2000,9.87,160,56000,215,1614,7
105,Security,2,Kyverno,5000,13.39,79,56000,215,1614,3
105,Security,2,Falco,3000,17.36,118,56000,215,1614,2
105,Security,3,Traefik,6000,19,107,56000,215,1614,1
105,Security,3,Opa gatekeeper,6000,19.9,82,56000,215,1614,3
105,Security,3,Vault,4000,12.6,140,56000,215,1614,2
105,Security,3,Anchore,5000,7.86,134,56000,215,1614,2
105,Security,3,Cert-manager,4000,8.4,156,56000,215,1614,1
105,Security,3,Trivy,3000,17.14,145,56000,215,1614,9
105,Security,3,Kyverno,2000,26.95,114,56000,215,1614,5
105,Security,3,Falco,4000,24.74,89,56000,215,1614,9
105,Security,4,Traefik,6000,23.99,93,56000,215,1614,7
105,Security,4,Opa gatekeeper,1000,13.35,81,56000,215,1614,5
105,Security,4,Vault,4000,26.86,117,56000,215,1614,8
105,Security,4,Anchore,4000,25.12,249,56000,215,1614,4
105,Security,4,Cert-manager,3000,9.34,156,56000,215,1614,5
105,Security,4,Trivy,2000,25.04,103,56000,215,1614,1
105,Security,4,Kyverno,6000,13.03,150,56000,215,1614,3
105,Security,4,Falco,4000,13.65,98,56000,215,1614,8
105,Security,5,Traefik,3000,19.79,166,56000,215,1614,4
105,Security,5,Opa gatekeeper,3000,25.98,143,56000,215,1614,7
105,Security,5,Vault,7000,13.52,153,56000,215,1614,9
105,Security,5,Anchore,6000,17.33,86,56000,215,1614,9
105,Security,5,Cert-manager,2000,23.8,86,56000,215,1614,9
105,Security,5,Trivy,2000,13.13,121,56000,215,1614,7
105,Security,5,Kyverno,6000,15.66,127,56000,215,1614,7
105,Security,5,Falco,2000,7.1,168,56000,215,1614,2
105,Security,6,Traefik,4000,26.98,116,56000,215,1614,1
105,Security,6,Opa gatekeeper,2000,18.88,105,56000,215,1614,8
105,Security,6,Vault,4000,22.31,116,56000,215,1614,3
105,Security,6,Anchore,6000,9.51,78,56000,215,1614,6
105,Security,6,Cert-manager,5000,15.04,174,56000,215,1614,7
105,Security,6,Trivy,5000,13.32,140,56000,215,1614,4
105,Security,6,Kyverno,4000,10.01,88,56000,215,1614,10
105,Security,6,Falco,2000,21.99,151,56000,215,1614,7
106,Security,1,Cert-manager,9000,17.47,321,108000,188,3045,6
106,Security,1,Falco,4000,8.86,267,108000,188,3045,7
106,Security,1,Traefik,11000,23.12,116,108000,188,3045,3
106,Security,1,Trivy,4000,11.87,188,108000,188,3045,9
106,Security,1,Opa gatekeeper,10000,19.23,287,108000,188,3045,8
106,Security,1,Istio-authorization,11000,19.86,136,108000,188,3045,10
106,Security,1,Istio,7000,17.14,309,108000,188,3045,9
106,Security,1,Vault,11000,7.87,263,108000,188,3045,7
106,Security,2,Cert-manager,12000,12.04,190,108000,188,3045,10
106,Security,2,Falco,8000,15.41,296,108000,188,3045,5
106,Security,2,Traefik,11000,10.94,221,108000,188,3045,3
106,Security,2,Trivy,6000,21.11,183,108000,188,3045,5
106,Security,2,Opa gatekeeper,3000,13.62,337,108000,188,3045,9
106,Security,2,Istio-authorization,11000,13.52,247,108000,188,3045,8
106,Security,2,Istio,7000,21.14,137,108000,188,3045,2
106,Security,2,Vault,10000,20.11,280,108000,188,3045,10
106,Security,3,Cert-manager,5000,20.09,157,108000,188,3045,8
106,Security,3,Falco,13000,21.47,326,108000,188,3045,4
106,Security,3,Traefik,7000,7.54,295,108000,188,3045,4
106,Security,3,Trivy,5000,15.86,326,108000,188,3045,1
106,Security,3,Opa gatekeeper,13000,10.2,166,108000,188,3045,3
106,Security,3,Istio-authorization,6000,17.85,137,108000,188,3045,5
106,Security,3,Istio,9000,20.16,224,108000,188,3045,1
106,Security,3,Vault,10000,14.24,225,108000,188,3045,1
106,Security,4,Cert-manager,9000,19.28,271,108000,188,3045,6
106,Security,4,Falco,10000,12.6,127,108000,188,3045,8
106,Security,4,Traefik,6000,19.87,327,108000,188,3045,10
106,Security,4,Trivy,5000,16.72,186,108000,188,3045,6
106,Security,4,Opa gatekeeper,11000,12.22,384,108000,188,3045,9
106,Security,4,Istio-authorization,5000,8.09,234,108000,188,3045,9
106,Security,4,Istio,10000,19.68,293,108000,188,3045,3
106,Security,4,Vault,6000,8.55,232,108000,188,3045,8
106,Security,5,Cert-manager,3000,17.23,340,108000,188,3045,2
106,Security,5,Falco,9000,21.25,156,108000,188,3045,2
106,Security,5,Traefik,8000,14.01,356,108000,188,3045,9
106,Security,5,Trivy,8000,18.65,157,108000,188,3045,2
106,Security,5,Opa gatekeeper,11000,13.51,206,108000,188,3045,1
106,Security,5,Istio-authorization,11000,13.34,128,108000,188,3045,3
106,Security,5,Istio,6000,11.27,372,108000,188,3045,10
106,Security,5,Vault,7000,15.21,310,108000,188,3045,5
106,Security,6,Cert-manager,8000,24.97,331,108000,188,3045,4
106,Security,6,Falco,10000,8.94,193,108000,188,3045,7
106,Security,6,Traefik,12000,12.76,286,108000,188,3045,3
106,Security,6,Trivy,6000,7.37,178,108000,188,3045,5
106,Security,6,Opa gatekeeper,7000,25.14,160,108000,188,3045,5
106,Security,6,Istio-authorization,13000,11.31,140,108000,188,3045,6
106,Security,6,Istio,4000,23.46,308,108000,188,3045,2
106,Security,6,Vault,7000,9.96,248,108000,188,3045,7
107,ML,1,Feast,15000,13.51,215,149000,135,5874,3
107,ML,1,Jupyterhub,10000,4.49,559,149000,135,5874,1
107,ML,1,Mlrun,15000,11.22,266,149000,135,5874,5
107,ML,1,Mlflow,9000,4.54,277,149000,135,5874,5
107,ML,1,Kubeflow,10000,13.23,416,149000,135,5874,1
107,ML,1,Ray,5000,10.46,384,149000,135,5874,1
107,ML,1,Prefect,13000,6.69,583,149000,135,5874,1
107,ML,1,Spark,4000,9.11,310,149000,135,5874,2
107,ML,1,Dask,12000,7.88,679,149000,135,5874,1
107,ML,2,Feast,11000,12.94,202,149000,135,5874,10
107,ML,2,Jupyterhub,5000,5.62,233,149000,135,5874,4
107,ML,2,Mlrun,10000,9.96,368,149000,135,5874,3
107,ML,2,Mlflow,11000,6.43,519,149000,135,5874,6
107,ML,2,Kubeflow,15000,10.04,582,149000,135,5874,2
107,ML,2,Ray,8000,11.63,196,149000,135,5874,1
107,ML,2,Prefect,8000,10.3,534,149000,135,5874,8
107,ML,2,Spark,10000,13.73,653,149000,135,5874,8
107,ML,2,Dask,14000,12.21,527,149000,135,5874,1
107,ML,3,Feast,16000,8.78,209,149000,135,5874,8
107,ML,3,Jupyterhub,15000,9.16,554,149000,135,5874,3
107,ML,3,Mlrun,11000,9.1,226,149000,135,5874,4
107,ML,3,Mlflow,10000,5.83,520,149000,135,5874,6
107,ML,3,Kubeflow,9000,9.37,218,149000,135,5874,2
107,ML,3,Ray,13000,12.56,586,149000,135,5874,10
107,ML,3,Prefect,5000,8.34,468,149000,135,5874,3
107,ML,3,Spark,12000,12.46,528,149000,135,5874,1
107,ML,3,Dask,5000,11.23,484,149000,135,5874,5
107,ML,4,Feast,8000,15.75,462,149000,135,5874,10
107,ML,4,Jupyterhub,4000,11.09,484,149000,135,5874,1
107,ML,4,Mlrun,10000,8.88,415,149000,135,5874,5
107,ML,4,Mlflow,7000,6.4,296,149000,135,5874,3
107,ML,4,Kubeflow,11000,9.09,362,149000,135,5874,7
107,ML,4,Ray,6000,10.37,552,149000,135,5874,3
107,ML,4,Prefect,16000,8.84,516,149000,135,5874,2
107,ML,4,Spark,15000,11.11,216,149000,135,5874,1
107,ML,4,Dask,12000,6.87,267,149000,135,5874,7
107,ML,5,Feast,12000,10.63,356,149000,135,5874,6
107,ML,5,Jupyterhub,14000,6.34,341,149000,135,5874,2
107,ML,5,Mlrun,15000,13.99,538,149000,135,5874,4
107,ML,5,Mlflow,10000,10.28,487,149000,135,5874,4
107,ML,5,Kubeflow,7000,8.24,538,149000,135,5874,6
107,ML,5,Ray,13000,12.56,337,149000,135,5874,3
107,ML,5,Prefect,8000,7.57,355,149000,135,5874,2
107,ML,5,Spark,5000,14.92,317,149000,135,5874,9
107,ML,5,Dask,13000,4.86,481,149000,135,5874,7
107,ML,6,Feast,10000,13.19,364,149000,135,5874,2
107,ML,6,Jupyterhub,8000,6.07,465,149000,135,5874,3
107,ML,6,Mlrun,17000,6.6,354,149000,135,5874,9
107,ML,6,Mlflow,10000,8.23,424,149000,135,5874,8
107,ML,6,Kubeflow,12000,12.49,568,149000,135,5874,9
107,ML,6,Ray,4000,5.31,497,149000,135,5874,2
107,ML,6,Prefect,6000,13.98,533,149000,135,5874,2
107,ML,6,Spark,7000,7.14,469,149000,135,5874,8
107,ML,6,Dask,12000,13.24,209,149000,135,5874,6
108,ML,1,Spark,70000,42.3,453,699000,280,8500,3
108,ML,1,Mlrun,96000,45.77,614,699000,280,8500,1
108,ML,1,Jupyterhub,85000,15.3,1326,699000,280,8500,4
108,ML,1,Feast,48000,31.81,634,699000,280,8500,9
108,ML,1,Prefect,73000,18.15,1366,699000,280,8500,4
108,ML,1,Mlflow,108000,30.57,764,699000,280,8500,2
108,ML,2,Spark,46000,14.37,397,699000,280,8500,6
108,ML,2,Mlrun,44000,26.78,1098,699000,280,8500,3
108,ML,2,Jupyterhub,113000,27.66,1105,699000,280,8500,2
108,ML,2,Feast,105000,35.07,977,699000,280,8500,6
108,ML,2,Prefect,76000,50.98,972,699000,280,8500,5
108,ML,2,Mlflow,81000,15.84,750,699000,280,8500,4
108,ML,3,Spark,92000,30.25,753,699000,280,8500,3
108,ML,3,Mlrun,35000,18.61,574,699000,280,8500,1
108,ML,3,Jupyterhub,62000,49.66,1267,699000,280,8500,2
108,ML,3,Feast,85000,31.85,1111,699000,280,8500,10
108,ML,3,Prefect,84000,19.11,1194,699000,280,8500,1
108,ML,3,Mlflow,93000,29.92,705,699000,280,8500,6
108,ML,4,Spark,97000,34.15,476,699000,280,8500,1
108,ML,4,Mlrun,118000,24.33,1119,699000,280,8500,9
108,ML,4,Jupyterhub,53000,12.55,994,699000,280,8500,8
108,ML,4,Feast,74000,25.05,1438,699000,280,8500,1
108,ML,4,Prefect,67000,36.75,506,699000,280,8500,10
108,ML,4,Mlflow,34000,37.75,665,699000,280,8500,1
108,ML,5,Spark,72000,32,1346,699000,280,8500,4
108,ML,5,Mlrun,106000,45.49,1326,699000,280,8500,8
